ID;LAT;LNG;BANCO;RED;DOM_GEO;TERMINALES;BARRIO;RED_CODE;RETIROS;RECARGAS
403;-34.59330134693961;-58.40485954782901;BBVA-BANCO FRANCES;BANELCO;2699 SANTA FE AV.;2;RECOLETA;1;0;2000
404;-34.59300906051936;-58.405856071781486;BANCO COMAFI;BANELCO;2762 SANTA FE AV.;1;RECOLETA;1;0;1000
405;-34.592128382532195;-58.406302842718766;BANCO GALICIA;BANELCO;2835 SANTA FE AV.;3;RECOLETA;1;0;3000
406;-34.59122400405888;-58.40786711719121;BANCO SUPERVIELLE;BANELCO;2972 SANTA FE AV.;2;RECOLETA;1;0;2000
407;-34.59062133286301;-58.40851787342228;BANCO PATAGONIA;BANELCO;3060 SANTA FE AV.;2;RECOLETA;1;0;2000
408;-34.59010475338915;-58.40851847488905;BANCO SANTANDER RIO;BANELCO;3077 SANTA FE AV.;4;RECOLETA;1;0;4000
409;-34.58953086759792;-58.40981001870734;BANCO SUPERVIELLE;BANELCO;3164 SANTA FE AV.;1;RECOLETA;1;0;1000
410;-34.58890027366137;-58.41065501349563;BANCO SANTANDER RIO;BANELCO;3228 SANTA FE AV.;4;PALERMO;1;0;4000
411;-34.587718578591776;-58.41172683648753;BANCO ITAU;BANELCO;3315 SANTA FE AV.;2;PALERMO;1;0;2000
412;-34.58721136611771;-58.41317501980944;HSBC ARGENTINA;BANELCO;3400 SANTA FE AV.;2;PALERMO;1;0;2000
413;-34.58690810928974;-58.4136485918452;ICBC;BANELCO;3440 SANTA FE AV.;2;PALERMO;1;0;2000
414;-34.58529963052248;-58.41537993260943;BANCO SANTANDER RIO;BANELCO;3655 SANTA FE AV.;3;PALERMO;1;0;3000
415;-34.584975315613214;-58.415893839486735;BANCO GALICIA;BANELCO;3701 SANTA FE AV.;3;PALERMO;1;0;3000
416;-34.58484477102167;-58.4160660450839;BANCO PATAGONIA;BANELCO;3725 SANTA FE AV.;3;PALERMO;1;0;3000
417;-34.57924470408084;-58.423741525152884;BANCO SUPERVIELLE;BANELCO;4453 SANTA FE AV.;2;PALERMO;1;0;2000
418;-34.577887738893786;-58.4280633865041;BANCO SANTANDER RIO;BANELCO;4846 SANTA FE AV.;4;PALERMO;1;0;4000
419;-34.5772101739667;-58.430153933384084;BBVA-BANCO FRANCES;BANELCO;5000 SANTA FE AV.;2;PALERMO;1;0;2000
420;-34.59523254896645;-58.37794232980044;BANCO MACRO;BANELCO;784 SANTA FE AV.;1;RETIRO;1;0;1000
421;-34.59496174192815;-58.37898583893951;BANCO ITAU;BANELCO;831 SANTA FE AV.;1;RETIRO;1;0;1000
422;-34.595320295913425;-58.37893970187843;CITIBANK;BANELCO;832 SANTA FE AV.;1;RETIRO;1;0;1000
423;-34.594998525884726;-58.37940387656712;HSBC ARGENTINA;BANELCO;861 SANTA FE AV.;2;RETIRO;1;0;2000
424;-34.59537914837873;-58.379608565107006;BANCO SANTANDER RIO;BANELCO;880 SANTA FE AV.;2;RETIRO;1;0;2000
425;-34.59547870817184;-58.380740130338516;BBVA-BANCO FRANCES;BANELCO;954 SANTA FE AV.;2;RETIRO;1;0;2000
426;-34.595491623530634;-58.38088693380041;ICBC;BANELCO;964 SANTA FE AV.;3;RETIRO;1;0;3000
427;-34.59185188518689;-58.40662551566527;BANCO ITAU;BANELCO;2867 SANTA FE AV.;1;RECOLETA;1;0;1000
428;-34.587718578591776;-58.41172683648753;BANCO ITAU;BANELCO;3315 SANTA FE AV.;2;PALERMO;1;0;2000
429;-34.59496174192815;-58.37898583893951;BANCO ITAU;BANELCO;831 SANTA FE AV.;2;RETIRO;1;0;2000
430;-34.59022897216438;-58.42358284700328;BANCO MACRO;BANELCO;1729 SCALABRINI ORTIZ, RAUL AV.;1;PALERMO;1;0;1000
431;-34.58516015400444;-58.41632564116494;BBVA-BANCO FRANCES;BANELCO;2486 SCALABRINI ORTIZ, RAUL AV.;2;PALERMO;1;0;2000
432;-34.584842834103654;-58.41569687615909;BANCO ITAU;BANELCO;2524 SCALABRINI ORTIZ, RAUL;1;PALERMO;1;0;1000
433;-34.58949320115331;-58.40985472832912;CITIBANK;BANELCO;3168 SANTA FE AV.;1;RECOLETA;1;0;1000
434;-34.58189774483702;-58.47256689652848;BANCO SANTANDER RIO;BANELCO;3633 TRIUNVIRATO AV.;2;VILLA ORTUZAR;1;0;2000
435;-34.58065712075511;-58.47457428920165;CITIBANK;BANELCO;3791 TRIUNVIRATO AV.;1;VILLA ORTUZAR;1;0;1000
436;-34.57988302625113;-58.475222065066184;BANCO PATAGONIA;BANELCO;3897 TRIUNVIRATO AV.;2;VILLA ORTUZAR;1;0;2000
437;-34.577320388748845;-58.481424739235734;CITIBANK;BANELCO;4301 TRIUNVIRATO AV.;2;VILLA URQUIZA;1;0;2000
438;-34.57753434707117;-58.481669539548186;BANCO SUPERVIELLE;BANELCO;4302 TRIUNVIRATO AV.;2;VILLA URQUIZA;1;0;2000
439;-34.576541989674126;-58.48315458011619;BANCO ITAU;BANELCO;4410 TRIUNVIRATO AV.;2;VILLA URQUIZA;1;0;2000
440;-34.57479865913905;-58.48529939933794;ICBC;BANELCO;4599 TRIUNVIRATO AV.;4;VILLA URQUIZA;1;0;4000
441;-34.57479865913905;-58.48529939933794;HSBC ARGENTINA;BANELCO;4601 TRIUNVIRATO AV.;3;VILLA URQUIZA;1;0;3000
442;-34.57481783125171;-58.48600814607787;BANCO SANTANDER RIO;BANELCO;4648 TRIUNVIRATO AV.;3;VILLA URQUIZA;1;0;3000
443;-34.65752494032553;-58.38872085882243;BANCO GALICIA;BANELCO;1847 VELEZ SARSFIELD AV.;2;BARRACAS;1;0;2000
444;-34.59723708277781;-58.47686897166795;BANCO GALICIA;BANELCO;2702 WARNES AV.;1;PATERNAL;1;0;1000
445;-34.63368219575653;-58.52095418870778;BANCO GALICIA;BANELCO;6383 ALVAREZ JONTE AV.;1;LINIERS;1;0;1000
446;-34.56528750493202;-58.4533740488165;CITIBANK;BANELCO;1717 CABILDO AV.;1;BELGRANO;1;0;1000
447;-34.558624130147564;-58.45935164355025;HSBC ARGENTINA;BANELCO;2453 CABILDO AV.;1;BELGRANO;1;0;1000
448;-34.549835400153235;-58.46773399356357;BBVA-BANCO FRANCES;BANELCO;3622 CABILDO AV.;1;NUÑEZ;1;0;1000
449;-34.58814330843861;-58.38812302152808;CITIBANK;BANELCO;1902 CALLAO AV.;1;RECOLETA;1;0;1000
450;-34.60613043289722;-58.3919404217671;BBVA-BANCO FRANCES;BANELCO;257 CALLAO AV.;1;SAN NICOLAS;1;0;1000
451;-34.59859589921218;-58.376389981855425;BANCO COMAFI;BANELCO;669 CORDOBA AV.;1;RETIRO;1;0;1000
452;-34.58615274796457;-58.40778877041453;BBVA-BANCO FRANCES;BANELCO;2257 DIAZ, CNEL. AV.;1;RECOLETA;1;0;1000
453;-34.60424107178144;-58.4097418509297;HSBC ARGENTINA;BANELCO;3158 CORRIENTES AV.;1;BALVANERA;1;0;1000
454;-34.602977051830706;-58.372624935532514;BANCO GALICIA;BANELCO;409 CORRIENTES AV.;3;SAN NICOLAS;1;0;3000
455;-34.60240373506661;-58.43050597782664;CITIBANK;BANELCO;4618 CORRIENTES AV.;1;ALMAGRO;1;0;1000
456;-34.603795219151436;-58.3800771710701;BBVA-BANCO FRANCES;BANELCO;942 CORRIENTES AV.;1;SAN NICOLAS;1;0;1000
457;-34.55472999661798;-58.44963827879263;BBVA-BANCO FRANCES;BANELCO;6220 DEL LIBERTADOR AV.;2;BELGRANO;1;0;2000
458;-34.63184072886975;-58.45484430599882;BANCO SANTANDER RIO;BANELCO;1950 DIRECTORIO AV.;2;FLORES;1;0;2000
459;-34.65785907390112;-58.47918020926316;BBVA-BANCO FRANCES;BANELCO;4941 PERON, EVA AV.;1;MATADEROS;1;0;1000
460;-34.55155816742698;-58.43715114631644;BANCO SUPERVIELLE;BANELCO;6608 FIGUEROA ALCORTA, PRES. AV.;1;BELGRANO;1;0;1000
461;-34.607435348787604;-58.44627454931978;BANCO PATAGONIA;BANELCO;1129 GAONA AV.;1;VILLA CRESPO;1;0;1000
462;-34.64597176321036;-58.52866482104112;BANCO SANTANDER RIO;BANELCO;PAZ, GRAL. AV. & HUMAITA;1;LINIERS;1;0;1000
463;-34.61793592640873;-58.3909348514482;BANCO SUPERVIELLE;BANELCO;1743 INDEPENDENCIA AV.;1;MONSERRAT;1;0;1000
464;-34.620900713028774;-58.417918851207666;BANCO GALICIA;BANELCO;3691 INDEPENDENCIA AV.;2;ALMAGRO;1;0;2000
465;-34.655501086048595;-58.50746701948161;BBVA-BANCO FRANCES;BANELCO;6401 ALBERDI, JUAN BAUTISTA AV.;1;MATADEROS;1;0;1000
466;-34.63214548391638;-58.501409498501324;BANCO SANTANDER RIO;BANELCO;JUSTO, JUAN B. AV. & LOPE DE VEGA;1;VILLA LURO;1;0;1000
467;-34.560198456522784;-58.453830291420935;BANCO GALICIA;BANELCO;2095 JURAMENTO AV.;3;BELGRANO;1;0;3000
468;-34.58708365745506;-58.39794418633563;BBVA-BANCO FRANCES;BANELCO;2332 LAS HERAS GENERAL AV.;1;RECOLETA;1;0;1000
469;-34.55352444663574;-58.450676500544695;HSBC ARGENTINA;BANELCO;6350 DEL LIBERTADOR AV.;1;BELGRANO;1;0;1000
470;-34.63264180899083;-58.373422922755275;BBVA-BANCO FRANCES;BANELCO;702 GARCIA, MARTIN AV.;1;BARRACAS;1;0;1000
471;-34.56202870160767;-58.466454444725336;BBVA-BANCO FRANCES;BANELCO;3099 MONROE;1;BELGRANO;1;0;1000
472;-34.64690774395797;-58.37330090825752;HSBC ARGENTINA;BANELCO;1701 MONTES DE OCA, MANUEL;1;BARRACAS;1;0;1000
473;-34.638611530195554;-58.37481165907731;BANCO SANTANDER RIO;BANELCO;895 MONTES DE OCA, MANUEL;2;BARRACAS;1;0;2000
475;-34.57154766506982;-58.395475562578284;BBVA-BANCO FRANCES;BANELCO;1221 OBLIGADO RAFAEL, AV.COSTANERA;1;PALERMO;1;0;1000
476;-34.6391413007854;-58.52071651279265;CITIBANK;BANELCO;11086 RIVADAVIA AV.;1;LINIERS;1;0;1000
477;-34.639063457642706;-58.52238822710945;HSBC ARGENTINA;BANELCO;11200 RIVADAVIA AV.;1;LINIERS;1;0;1000
478;-34.61003818936357;-58.40129300308368;HSBC ARGENTINA;BANELCO;2470 RIVADAVIA AV.;1;BALVANERA;1;0;1000
479;-34.609773677045524;-58.40296643794241;BBVA-BANCO FRANCES;BANELCO;2577 RIVADAVIA AV.;1;BALVANERA;1;0;1000
480;-34.612200112690495;-58.42314588251083;BBVA-BANCO FRANCES;BANELCO;4059 RIVADAVIA AV.;1;ALMAGRO;1;0;1000
481;-34.62522828399836;-58.45248105723144;CITIBANK;BANELCO;6130 RIVADAVIA AV.;1;CABALLITO;1;0;1000
482;-34.63293579342262;-58.479158193656026;BANCO SANTANDER RIO;BANELCO;8201 RIVADAVIA AV.;1;FLORESTA;1;0;1000
485;-34.59485078195084;-58.400185669382566;HSBC ARGENTINA;BANELCO;2321 SANTA FE AV.;2;RECOLETA;1;0;2000
486;-34.58974067397433;-58.40894974675275;HSBC ARGENTINA;BANELCO;3117 SANTA FE AV.;3;RECOLETA;1;0;3000
487;-34.582396821863234;-58.420320354558434;BANCO COMAFI;BANELCO;4018 SANTA FE AV.;3;PALERMO;1;0;3000
488;-34.595148567489595;-58.381109225653134;BANCO GALICIA;BANELCO;975 SANTA FE AV.;3;RETIRO;1;0;3000
489;-34.6003915974207;-58.439241904780296;BANCO SUPERVIELLE;BANELCO;249 SCALABRINI ORTIZ, RAUL AV.;2;VILLA CRESPO;1;0;2000
490;-34.57789944497749;-58.48117782539181;BBVA-BANCO FRANCES;BANELCO;4274 TRIUNVIRATO AV.;1;VILLA URQUIZA;1;0;1000
491;-34.576541989674126;-58.48315458011619;BANCO ITAU;BANELCO;4410 TRIUNVIRATO AV.;1;VILLA URQUIZA;1;0;1000
492;-34.576170574383376;-58.48375622219446;BANCO GALICIA;BANELCO;4458 TRIUNVIRATO AV.;3;VILLA URQUIZA;1;0;3000
493;-34.570911208006436;-58.49043629741688;BBVA-BANCO FRANCES;BANELCO;5201 TRIUNVIRATO AV.;1;VILLA URQUIZA;1;0;1000
494;-34.563803445561874;-58.49670874338741;BANCO SANTANDER RIO;BANELCO;TRIUNVIRATO AV. & LARRALDE, CRISOLOGO AV.;1;VILLA URQUIZA;1;0;1000
495;-34.58286581325598;-58.39991279393394;BANCO ITAU;BANELCO;1850 DEL LIBERTADOR AV.;2;PALERMO;1;0;2000
496;-34.6314799200418;-58.469526237212065;BBVA-BANCO FRANCES;BANELCO;49 SAN PEDRITO AV.;1;FLORES;1;0;1000
497;-34.63973646557845;-58.37131659269827;BANCO PATAGONIA;BANELCO;841 AZARA;1;BARRACAS;1;0;1000
498;-34.552469415239486;-58.465096042260434;ICBC;BANELCO;3223 CABILDO AV.;1;NUÑEZ;1;0;1000
499;-34.6093782454324;-58.38355216046573;ICBC;BANELCO;1202 DE MAYO AV.;2;MONSERRAT;1;0;2000
500;-34.61977970250036;-58.43932738895801;ICBC;BANELCO;5234 RIVADAVIA AV.;2;CABALLITO;1;0;2000
501;-34.588000068939095;-58.41199931488726;ICBC;BANELCO;3316 SANTA FE AV.;2;PALERMO;1;0;2000
502;-34.604211727831526;-58.4103095587024;BANCO PATAGONIA;BANELCO;3200 CORRIENTES AV.;2;BALVANERA;1;0;2000
503;-34.60868775810427;-58.40632555719441;BANCO COMAFI;BANELCO;2815 MITRE, BARTOLOME;2;BALVANERA;1;0;2000
504;-34.60688247996382;-58.37270534528345;BANCO SUPERVIELLE;BANELCO;434 MITRE, BARTOLOME;4;SAN NICOLAS;1;0;4000
505;-34.606983798698224;-58.37404544321731;CITIBANK;BANELCO;530 MITRE, BARTOLOME;1;SAN NICOLAS;1;0;1000
506;-34.607078276494356;-58.37914943653066;BANCO ITAU;BANELCO;899 MITRE, BARTOLOME;1;SAN NICOLAS;1;0;1000
507;-34.607078276494356;-58.37914943653066;BANCO ITAU;BANELCO;899 MITRE, BARTOLOME;2;SAN NICOLAS;1;0;2000
508;-34.62418808085628;-58.37943544334824;BANCO ITAU;BANELCO;1340 IRIGOYEN, BERNARDO DE;1;CONSTITUCION;1;0;1000
509;-34.627241016301745;-58.37830518826671;BBVA-BANCO FRANCES;BANELCO;1600 IRIGOYEN, BERNARDO DE;1;CONSTITUCION;1;0;1000
510;-34.61286897695641;-58.380337901709964;BANCO PATAGONIA;BANELCO;400 IRIGOYEN, BERNARDO DE;3;MONSERRAT;1;0;3000
511;-34.62709570921898;-58.37840281152308;BANCO COMAFI;BANELCO;1578 IRIGOYEN, BERNARDO DE;1;CONSTITUCION;1;0;1000
512;-34.58939432074384;-58.4091130077125;BANCO MACRO;BANELCO;1831 BILLINGHURST;2;RECOLETA;1;0;2000
513;-34.606925242761456;-58.37332120184548;BANCO SANTANDER RIO;BANELCO;480 MITRE, BARTOLOME;8;SAN NICOLAS;1;0;8000
514;-34.60105455960451;-58.36902568706748;HSBC ARGENTINA;BANELCO;557 BOUCHARD;1;SAN NICOLAS;1;0;1000
515;-34.627742200383814;-58.38265973674683;HSBC ARGENTINA;BANELCO;1199 BRASIL;1;CONSTITUCION;1;0;1000
516;-34.591426776832755;-58.38133065436901;BBVA-BANCO FRANCES;BANELCO;1413 PELLEGRINI, CARLOS;1;RETIRO;1;0;1000
517;-34.548980356387155;-58.468468730191766;BANCO ITAU;BANELCO;3702 CABILDO AV.;1;SAAVEDRA;1;0;1000
518;-34.56990985245016;-58.44539869817932;BANCO MACRO;BANELCO;850 CABILDO AV.;1;COLEGIALES;1;0;1000
519;-34.685453049212306;-58.47447736291596;CITIBANK;BANELCO;4830 CAÑADA DE GOMEZ;1;VILLA RIACHUELO;1;0;1000
520;-34.62016611728907;-58.387756479011564;CITIBANK;BANELCO;1530 CALVO, CARLOS;1;CONSTITUCION;1;0;1000
521;-34.591739799113604;-58.38134542246844;BANCO GALICIA;BANELCO;1391 PELLEGRINI, CARLOS;2;RETIRO;1;0;2000
522;-34.6027652256209;-58.38080420338689;ICBC;BANELCO;479 PELLEGRINI, CARLOS;3;SAN NICOLAS;1;0;3000
523;-34.59836810938217;-58.36451248413335;ICBC;BANELCO;355 GRIERSON, CECILIA;3;PUERTO MADERO;1;0;3000
524;-34.59494706152744;-58.38295947979572;BANCO SANTANDER RIO;BANELCO;1146 CERRITO;2;RETIRO;1;0;2000
525;-34.59325085262417;-58.38303600596394;BANCO PATAGONIA;BANELCO;1274 CERRITO;2;RETIRO;1;0;2000
526;-34.59975410056008;-58.382692471913494;BANCO ITAU;BANELCO;748 CERRITO;3;SAN NICOLAS;1;0;3000
527;-34.57977447085722;-58.41065765509476;BANCO ITAU;BANELCO;3654 CERVIÑO AV.;1;PALERMO;1;0;1000
528;-34.57901537174034;-58.41211931286295;BANCO SUPERVIELLE;BANELCO;3793 CERVIÑO AV.;2;PALERMO;1;0;2000
529;-34.575466305736995;-58.42296740078981;BBVA-BANCO FRANCES;BANELCO;4648 CERVIÑO AV.;2;PALERMO;1;0;2000
530;-34.57484752081864;-58.42359977866822;BANCO SANTANDER RIO;BANELCO;4709 CERVIÑO AV.;2;PALERMO;1;0;2000
531;-34.57977447085722;-58.41065765509476;BANCO ITAU;BANELCO;3654 CERVIÑO AV.;1;PALERMO;1;0;1000
532;-34.60831011975149;-58.37660751903902;BANCO PATAGONIA;BANELCO;15 CHACABUCO;3;MONSERRAT;1;0;3000
533;-34.58902286658702;-58.41612643438407;BANCO SUPERVIELLE;BANELCO;3602 CHARCAS;2;PALERMO;1;0;2000
534;-34.5618074947815;-58.458099885350514;BANCO COMAFI;BANELCO;2175 CIUDAD DE LA PAZ;1;BELGRANO;1;0;1000
535;-34.63774644701332;-58.39794807452282;CITIBANK;BANELCO;170 COLONIA AV.;1;PARQUE PATRICIOS;1;0;1000
536;-34.56270071312153;-58.45347720682663;BANCO SANTANDER RIO;BANELCO;1920 CUBA;2;BELGRANO;1;0;2000
537;-34.60596054661389;-58.491290189882335;CITIBANK;BANELCO;2567 CUENCA;1;VILLA DEL PARQUE;1;0;1000
538;-34.5983808056658;-58.49735066632598;BBVA-BANCO FRANCES;BANELCO;3401 CUENCA;2;VILLA DEL PARQUE;1;0;2000
539;-34.59790524450787;-58.49814680682671;ICBC;BANELCO;3470 CUENCA;2;VILLA DEL PARQUE;1;0;2000
540;-34.59761006811963;-58.49785555332915;HSBC ARGENTINA;BANELCO;3479 CUENCA;1;VILLA DEL PARQUE;1;0;1000
541;-34.61742186476792;-58.37144099837;BANCO ITAU;BANELCO;818 DEFENSA;3;SAN TELMO;1;0;3000
542;-34.59498294024118;-58.371900326099286;ICBC;BANELCO;265 DELLA PAOLERA, CARLOS M.;3;RETIRO;1;0;3000
543;-34.64160450434094;-58.45653631683568;BANCO SANTANDER RIO;BANELCO;2602 ECHEANDIA;2;FLORES;1;0;2000
544;-34.56253951420355;-58.45548692228953;ICBC;BANELCO;2357 ECHEVERRIA;2;BELGRANO;1;0;2000
545;-34.59722729060086;-58.370175389481226;CITIBANK;BANELCO;900 MADERO, EDUARDO AV.;1;RETIRO;1;0;1000
546;-34.606060697687276;-58.37782929446095;BBVA-BANCO FRANCES;BANELCO;199 ESMERALDA;2;SAN NICOLAS;1;0;2000
547;-34.65162210798489;-58.41818713004808;BANCO COMAFI;BANELCO;1039 ESQUIU;1;NUEVA POMPEYA;1;0;1000
548;-34.627178130769;-58.384508462213965;BANCO SANTANDER RIO;BANELCO;1302 GARAY, JUAN DE AV.;1;CONSTITUCION;1;0;1000
549;-34.645350545617774;-58.46551356377203;CITIBANK;BANELCO;3568 PERON, EVA AV.;1;PARQUE AVELLANEDA;1;0;1000
550;-34.66158921604755;-58.48423433961745;CITIBANK;BANELCO;5526 PERON, EVA AV.;1;VILLA LUGANO;1;0;1000
551;-34.60588362419317;-58.37492708671669;CITIBANK;BANELCO;199 FLORIDA;1;SAN NICOLAS;1;0;1000
552;-34.6056039684757;-58.37502547543382;HSBC ARGENTINA;BANELCO;201 FLORIDA;8;SAN NICOLAS;1;0;8000
553;-34.603802432701634;-58.37497666349966;BANCO GALICIA;BANELCO;361 FLORIDA;4;SAN NICOLAS;1;0;4000
554;-34.60758591442606;-58.37518121066795;HSBC ARGENTINA;BANELCO;40 FLORIDA;14;SAN NICOLAS;1;0;14000
555;-34.5993464901415;-58.3755748123829;CITIBANK;BANELCO;746 FLORIDA;3;SAN NICOLAS;1;0;3000
556;-34.59856340271666;-58.37553361425328;BBVA-BANCO FRANCES;BANELCO;802 FLORIDA;2;RETIRO;1;0;2000
557;-34.596348402447695;-58.37531199466483;BANCO PATAGONIA;BANELCO;999 FLORIDA;2;RETIRO;1;0;2000
558;-34.60662200600945;-58.42481471655302;HSBC ARGENTINA;BANELCO;450 GASCON;3;ALMAGRO;1;0;3000
559;-34.60005169687;-58.42909831170278;BANCO GALICIA;BANELCO;4558 GUARDIA VIEJA;1;ALMAGRO;1;0;1000
560;-34.6103965491187;-58.39137173180289;BANCO PATAGONIA;BANELCO;1778 YRIGOYEN, HIPOLITO AV.;1;MONSERRAT;1;0;1000
561;-34.60910780832867;-58.3722365033113;BANCO SANTANDER RIO;BANELCO;402 YRIGOYEN, HIPOLITO AV.;5;MONSERRAT;1;0;5000
562;-34.64173381002148;-58.406407174976025;CITIBANK;BANELCO;341 IGUAZU;1;PARQUE PATRICIOS;1;0;1000
563;-34.580261438876384;-58.40804981049061;BANCO SANTANDER RIO;BANELCO;2727 SALGUERO, JERONIMO;3;PALERMO;1;0;3000
564;-34.57519521030497;-58.4039026654418;BANCO SANTANDER RIO;BANELCO;3212 SALGUERO, JERONIMO;3;PALERMO;1;0;3000
565;-34.63971952131574;-58.52744889325358;BANCO ITAU;BANELCO;44 SUAREZ, JOSE LEON;1;LINIERS;1;0;1000
566;-34.61045377036627;-58.516417976565656;HSBC ARGENTINA;BANELCO;4750 VARELA, JOSE PEDRO;1;VILLA DEVOTO;1;0;1000
567;-34.61138032076318;-58.51786344055601;BANCO COMAFI;BANELCO;4866 VARELA, JOSE PEDRO;1;VILLA DEVOTO;1;0;1000
568;-34.63971952131574;-58.52744889325358;BANCO ITAU;BANELCO;44 SUAREZ, JOSE LEON;2;LINIERS;1;0;2000
569;-34.65249015085856;-58.50301338335477;BANCO MACRO;BANELCO;5902 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;1;0;2000
570;-34.58487268421851;-58.43440311270538;BANCO SUPERVIELLE;BANELCO;1447 JUSTO, JUAN B. AV.;2;PALERMO;1;0;2000
571;-34.58560076678442;-58.43473004326813;BANCO GALICIA;BANELCO;1502 JUSTO, JUAN B. AV.;1;PALERMO;1;0;1000
572;-34.60586496308759;-58.37453242558892;BANCO MACRO;BANELCO;562 PERON, JUAN DOMINGO, TTE. GENERAL;1;SAN NICOLAS;1;0;1000
573;-34.610571841458274;-58.362896460918854;BANCO GALICIA;BANELCO;1101 MANSO JUANA;2;PUERTO MADERO;1;0;2000
574;-34.615185016515476;-58.36179000447021;BANCO SANTANDER RIO;BANELCO;1530 MANSO JUANA;2;PUERTO MADERO;1;0;2000
575;-34.60080645887037;-58.36401808797532;BBVA-BANCO FRANCES;BANELCO;295 MANSO JUANA;1;PUERTO MADERO;1;0;1000
576;-34.601551690701214;-58.36393880101944;BANCO ITAU;BANELCO;355 MANSO JUANA;1;PUERTO MADERO;1;0;1000
577;-34.60340335495521;-58.36373105434557;BANCO ITAU;BANELCO;505 MANSO JUANA;2;PUERTO MADERO;1;0;2000
578;-34.610773829169425;-58.36243253005264;BBVA-BANCO FRANCES;BANELCO;1124 MANSO JUANA;2;PUERTO MADERO;1;0;2000
579;-34.592693289790645;-58.37761916073481;BANCO SANTANDER RIO;BANELCO;735 JUNCAL;2;RETIRO;1;0;2000
580;-34.595346047056374;-58.39756093214535;BANCO ITAU;BANELCO;1116 JUNIN;1;RECOLETA;1;0;1000
581;-34.595346047056374;-58.39756093214535;BANCO ITAU;BANELCO;1116 JUNIN;1;RECOLETA;1;0;1000
582;-34.55949184826402;-58.452708586455145;BANCO SANTANDER RIO;BANELCO;1959 JURAMENTO AV.;1;BELGRANO;1;0;1000
583;-34.56306005207346;-58.45805348804298;BANCO MACRO;BANELCO;2558 JURAMENTO AV.;2;BELGRANO;1;0;2000
584;-34.587000277276346;-58.39701275314879;BANCO SANTANDER RIO;BANELCO;2202 AGOTE, LUIS DR.;2;RECOLETA;1;0;2000
585;-34.56317915802031;-58.451647324181025;BANCO SUPERVIELLE;BANELCO;2103 LA PAMPA;2;BELGRANO;1;0;2000
586;-34.59697609950396;-58.40159260541453;CITIBANK;BANELCO;955 LARREA;1;RECOLETA;1;0;1000
592;-34.594433690153814;-58.37356960630345;BANCO MACRO;BANELCO;1110 ALEM, LEANDRO N. AV.;2;RETIRO;1;0;2000
593;-34.60959858424135;-58.382135081000946;HSBC ARGENTINA;BANELCO;93 LIMA;2;MONSERRAT;1;0;2000
594;-34.563423804116916;-58.442570214587015;BANCO ITAU;BANELCO;1407 CAMPOS, LUIS M. AV.;1;BELGRANO;1;0;1000
595;-34.57173298215749;-58.43404537927908;CITIBANK;BANELCO;515 CAMPOS, LUIS M. AV.;2;PALERMO;1;0;2000
596;-34.6544708626766;-58.386881670832096;BANCO PATAGONIA;BANELCO;1650 LUZURIAGA;1;BARRACAS;1;0;1000
597;-34.60466990733885;-58.36411986832184;CITIBANK;BANELCO;330 GUEMES, MACACHA;1;PUERTO MADERO;1;0;1000
598;-34.60297635104806;-58.37689329455468;BANCO SANTANDER RIO;BANELCO;440 MAIPU;2;SAN NICOLAS;1;0;2000
599;-34.58984421254292;-58.42599112606419;HSBC ARGENTINA;BANELCO;1720 MALABIA;1;PALERMO;1;0;1000
600;-34.596454367533816;-58.376521758344246;BANCO GALICIA;BANELCO;670 ALVEAR, MARCELO T. DE;2;RETIRO;1;0;2000
601;-34.59723533933906;-58.41596958783492;BANCO ITAU;BANELCO;1050 BRAVO, MARIO;1;PALERMO;1;0;1000
602;-34.56648826877754;-58.43603758502868;HSBC ARGENTINA;BANELCO;1691 MAURE;3;PALERMO;1;0;3000
603;-34.547232978126296;-58.48606689025109;ICBC;BANELCO;4620 MELIAN AV.;2;SAAVEDRA;1;0;2000
604;-34.64539696351157;-58.37310282069398;BANCO SUPERVIELLE;BANELCO;1580 MONTES DE OCA, MANUEL;2;BARRACAS;1;0;2000
605;-34.64690774395797;-58.37330090825752;HSBC ARGENTINA;BANELCO;1701 MONTES DE OCA, MANUEL;1;BARRACAS;1;0;1000
606;-34.60317606621935;-58.38957898809411;BANCO SUPERVIELLE;BANELCO;498 MONTEVIDEO;1;SAN NICOLAS;1;0;1000
607;-34.6410456474199;-58.52608219765948;CITIBANK;BANELCO;160 MONTIEL;2;LINIERS;1;0;2000
613;-34.55508166545561;-58.483851114575515;BANCO SUPERVIELLE;BANELCO;4012 MANZANARES;2;SAAVEDRA;1;0;2000
614;-34.6022997458554;-58.49511975629799;BANCO SANTANDER RIO;BANELCO;3225 NAZARRE;2;VILLA DEL PARQUE;1;0;2000
615;-34.60287018019071;-58.49533196179016;BANCO ITAU;BANELCO;3262 NAZARRE;3;VILLA DEL PARQUE;1;0;3000
617;-34.603188726462335;-58.49270428775485;BANCO COMAFI;BANELCO;3135 NOGOYA;1;VILLA DEL PARQUE;1;0;1000
618;-34.604418236410794;-58.494058508864526;BBVA-BANCO FRANCES;BANELCO;3256 NOGOYA;1;VILLA DEL PARQUE;1;0;1000
619;-34.564727520178884;-58.4373549195845;BANCO PATAGONIA;BANELCO;1712 OLLEROS AV.;1;PALERMO;1;0;1000
